event_id,customer_id,event_month,event_date,event_type,mrr_delta,mrr_after_event
A-5b1bcd-2024-03,A-5b1bcd,2024-03,2024-03-31,expansion,14527.0,89936.0
A-5b1bcd-2024-06,A-5b1bcd,2024-06,2024-06-30,expansion,3577.0,93513.0
A-5b1bcd-2024-07,A-5b1bcd,2024-07,2024-07-31,expansion,3577.0,97090.0
A-5b1bcd-2024-09,A-5b1bcd,2024-09,2024-09-30,expansion,14527.0,111617.0
A-5b1bcd-2024-10,A-5b1bcd,2024-10,2024-10-31,expansion,18104.0,129721.0
A-5b1bcd-2024-12,A-5b1bcd,2024-12,2024-12-31,expansion,2190.0,131911.0
A-5b4ebb-2024-07,A-5b4ebb,2024-07,2024-07-31,new,950.0,950.0
A-5b4ebb-2024-08,A-5b4ebb,2024-08,2024-08-31,expansion,988.0,1938.0
A-5b4ebb-2024-09,A-5b4ebb,2024-09,2024-09-30,expansion,399.0,2337.0
A-5b4ebb-2024-10,A-5b4ebb,2024-10,2024-10-31,expansion,11459.0,13796.0
A-5b4ebb-2024-11,A-5b4ebb,2024-11,2024-11-30,expansion,12537.0,26333.0
A-5b4ebb-2024-12,A-5b4ebb,2024-12,2024-12-31,expansion,1071.0,27404.0
A-5c046d-2024-07,A-5c046d,2024-07,2024-07-31,new,4557.0,4557.0
A-5c046d-2024-08,A-5c046d,2024-08,2024-08-31,expansion,1767.0,6324.0
A-5c046d-2024-09,A-5c046d,2024-09,2024-09-30,expansion,18507.0,24831.0
A-5c046d-2024-11,A-5c046d,2024-11,2024-11-30,expansion,18507.0,43338.0
A-5c046d-2024-12,A-5c046d,2024-12,2024-12-31,expansion,40548.0,83886.0
A-5c9849-2024-11,A-5c9849,2024-11,2024-11-30,new,13934.0,13934.0
A-5c9849-2024-12,A-5c9849,2024-12,2024-12-31,expansion,22821.0,36755.0
A-5ed98d-2024-06,A-5ed98d,2024-06,2024-06-30,new,4776.0,4776.0
A-5ed98d-2024-07,A-5ed98d,2024-07,2024-07-31,expansion,4776.0,9552.0
A-5ed98d-2024-08,A-5ed98d,2024-08,2024-08-31,expansion,1176.0,10728.0
A-5ed98d-2024-09,A-5ed98d,2024-09,2024-09-30,expansion,1176.0,11904.0
A-5ed98d-2024-11,A-5ed98d,2024-11,2024-11-30,expansion,2548.0,14452.0
A-5ed98d-2024-12,A-5ed98d,2024-12,2024-12-31,expansion,1026.0,15478.0
A-5f2961-2024-11,A-5f2961,2024-11,2024-11-30,new,1393.0,1393.0
A-5f2961-2024-12,A-5f2961,2024-12,2024-12-31,expansion,8906.0,10299.0
A-5f7781-2024-09,A-5f7781,2024-09,2024-09-30,new,4796.0,4796.0
A-5f7781-2024-10,A-5f7781,2024-10,2024-10-31,expansion,4378.0,9174.0
A-5f7781-2024-12,A-5f7781,2024-12,2024-12-31,expansion,1078.0,10252.0
A-5fe118-2024-12,A-5fe118,2024-12,2024-12-31,new,22290.0,22290.0
A-600734-2024-01,A-600734,2024-01,2024-01-31,new,1421.0,1421.0
A-600734-2024-02,A-600734,2024-02,2024-02-29,expansion,1972.0,3393.0
A-600734-2024-03,A-600734,2024-03,2024-03-31,expansion,7192.0,10585.0
A-600734-2024-04,A-600734,2024-04,2024-04-30,expansion,1102.0,11687.0
A-600734-2024-06,A-600734,2024-06,2024-06-30,expansion,490.0,12177.0
A-600734-2024-08,A-600734,2024-08,2024-08-31,expansion,798.0,12975.0
A-600734-2024-09,A-600734,2024-09,2024-09-30,expansion,551.0,13526.0
A-600734-2024-10,A-600734,2024-10,2024-10-31,expansion,1421.0,14947.0
A-600734-2024-11,A-600734,2024-11,2024-11-30,expansion,1764.0,16711.0
A-625d0b-2024-10,A-625d0b,2024-10,2024-10-31,new,4290.0,4290.0
A-625d0b-2024-11,A-625d0b,2024-11,2024-11-30,expansion,4979.0,9269.0
A-625d0b-2024-12,A-625d0b,2024-12,2024-12-31,expansion,634.0,9903.0
A-659280-2023-11,A-659280,2023-11,2023-11-30,new,3224.0,3224.0
A-659280-2023-12,A-659280,2023-12,2023-12-31,expansion,6169.0,9393.0
A-659280-2024-02,A-659280,2024-02,2024-02-29,expansion,2683.0,12076.0
A-659280-2024-04,A-659280,2024-04,2024-04-30,expansion,3781.0,15857.0
A-659280-2024-05,A-659280,2024-05,2024-05-31,expansion,247.0,16104.0
A-659280-2024-06,A-659280,2024-06,2024-06-30,expansion,4776.0,20880.0
A-659280-2024-07,A-659280,2024-07,2024-07-31,expansion,247.0,21127.0
A-659280-2024-11,A-659280,2024-11,2024-11-30,expansion,323.0,21450.0
A-65a46c-2024-03,A-65a46c,2024-03,2024-03-31,new,16719.0,16719.0
A-65a46c-2024-04,A-65a46c,2024-04,2024-04-30,expansion,1791.0,18510.0
A-65a46c-2024-05,A-65a46c,2024-05,2024-05-31,expansion,1813.0,20323.0
A-65a46c-2024-08,A-65a46c,2024-08,2024-08-31,expansion,637.0,20960.0
A-65a46c-2024-12,A-65a46c,2024-12,2024-12-31,expansion,1715.0,22675.0
A-65aeb5-2024-02,A-65aeb5,2024-02,2024-02-29,new,171.0,171.0
A-65aeb5-2024-03,A-65aeb5,2024-03,2024-03-31,expansion,12537.0,12708.0
A-65aeb5-2024-05,A-65aeb5,2024-05,2024-05-31,expansion,441.0,13149.0
A-65aeb5-2024-08,A-65aeb5,2024-08,2024-08-31,expansion,7696.0,20845.0
A-65aeb5-2024-09,A-65aeb5,2024-09,2024-09-30,expansion,13376.0,34221.0
A-65aeb5-2024-10,A-65aeb5,2024-10,2024-10-31,contraction,-1620.0,32601.0
A-65c341-2024-02,A-65c341,2024-02,2024-02-29,new,7002.0,7002.0
A-65c341-2024-03,A-65c341,2024-03,2024-03-31,expansion,16716.0,23718.0
A-65c341-2024-08,A-65c341,2024-08,2024-08-31,contraction,-6169.0,17549.0
A-65c341-2024-09,A-65c341,2024-09,2024-09-30,expansion,539.0,18088.0
A-65c341-2024-10,A-65c341,2024-10,2024-10-31,expansion,4378.0,22466.0
A-65c341-2024-11,A-65c341,2024-11,2024-11-30,expansion,1911.0,24377.0
A-65c341-2024-12,A-65c341,2024-12,2024-12-31,contraction,-1911.0,22466.0
A-66224b-2024-10,A-66224b,2024-10,2024-10-31,new,18308.0,18308.0
A-66224b-2024-11,A-66224b,2024-11,2024-11-30,expansion,24564.0,42872.0
A-66224b-2024-12,A-66224b,2024-12,2024-12-31,expansion,26312.0,69184.0
A-671f31-2024-11,A-671f31,2024-11,2024-11-30,new,4012.0,4012.0
A-671f31-2024-12,A-671f31,2024-12,2024-12-31,expansion,26373.0,30385.0
A-67be94-2023-08,A-67be94,2023-08,2023-08-31,new,494.0,494.0
A-67be94-2023-09,A-67be94,2023-09,2023-09-30,expansion,7363.0,7857.0
A-67be94-2023-11,A-67be94,2023-11,2023-11-30,expansion,779.0,8636.0
A-67be94-2024-01,A-67be94,2024-01,2024-01-31,expansion,1178.0,9814.0
A-67be94-2024-03,A-67be94,2024-03,2024-03-31,contraction,-7363.0,2451.0
A-67be94-2024-04,A-67be94,2024-04,2024-04-30,expansion,494.0,2945.0
A-67be94-2024-06,A-67be94,2024-06,2024-06-30,expansion,10348.0,13293.0
A-67be94-2024-12,A-67be94,2024-12,2024-12-31,expansion,1274.0,14567.0
A-684255-2024-04,A-684255,2024-04,2024-04-30,new,608.0,608.0
A-684255-2024-05,A-684255,2024-05,2024-05-31,expansion,1127.0,1735.0
A-684255-2024-06,A-684255,2024-06,2024-06-30,expansion,980.0,2715.0
A-684255-2024-07,A-684255,2024-07,2024-07-31,expansion,1151.0,3866.0
A-684255-2024-08,A-684255,2024-08,2024-08-31,expansion,4087.0,7953.0
A-684255-2024-09,A-684255,2024-09,2024-09-30,expansion,1791.0,9744.0
A-684255-2024-10,A-684255,2024-10,2024-10-31,expansion,1120.0,10864.0
A-6843f2-2024-12,A-6843f2,2024-12,2024-12-31,new,16520.0,16520.0
A-68f37c-2023-07,A-68f37c,2023-07,2023-07-31,new,24079.0,24079.0
A-68f37c-2023-08,A-68f37c,2023-08,2023-08-31,expansion,796.0,24875.0
A-68f37c-2023-12,A-68f37c,2023-12,2023-12-31,expansion,539.0,25414.0
A-68f37c-2024-02,A-68f37c,2024-02,2024-02-29,expansion,2266.0,27680.0
A-68f37c-2024-03,A-68f37c,2024-03,2024-03-31,expansion,1273.0,28953.0
A-68f37c-2024-04,A-68f37c,2024-04,2024-04-30,expansion,1786.0,30739.0
A-68f37c-2024-07,A-68f37c,2024-07,2024-07-31,contraction,-796.0,29943.0
A-68f37c-2024-08,A-68f37c,2024-08,2024-08-31,expansion,735.0,30678.0
A-68f37c-2024-10,A-68f37c,2024-10,2024-10-31,expansion,796.0,31474.0
A-692f18-2024-03,A-692f18,2024-03,2024-03-31,new,5771.0,5771.0
A-692f18-2024-04,A-692f18,2024-04,2024-04-30,expansion,931.0,6702.0
A-692f18-2024-05,A-692f18,2024-05,2024-05-31,expansion,294.0,6996.0
A-692f18-2024-06,A-692f18,2024-06,2024-06-30,expansion,2695.0,9691.0
A-692f18-2024-07,A-692f18,2024-07,2024-07-31,expansion,9344.0,19035.0
A-692f18-2024-08,A-692f18,2024-08,2024-08-31,expansion,3763.0,22798.0
A-692f18-2024-10,A-692f18,2024-10,2024-10-31,expansion,190.0,22988.0
A-692f18-2024-12,A-692f18,2024-12,2024-12-31,expansion,7562.0,30550.0
A-6965e1-2024-12,A-6965e1,2024-12,2024-12-31,new,27765.0,27765.0
A-69b156-2023-12,A-69b156,2023-12,2023-12-31,new,1393.0,1393.0
A-69b156-2024-01,A-69b156,2024-01,2024-01-31,expansion,5572.0,6965.0
A-69b156-2024-04,A-69b156,2024-04,2024-04-30,expansion,343.0,7308.0
A-69b156-2024-06,A-69b156,2024-06,2024-06-30,expansion,2587.0,9895.0
A-69b156-2024-08,A-69b156,2024-08,2024-08-31,contraction,-343.0,9552.0
A-69b156-2024-09,A-69b156,2024-09,2024-09-30,expansion,2587.0,12139.0
A-69b156-2024-10,A-69b156,2024-10,2024-10-31,expansion,1659.0,13798.0
A-69b156-2024-12,A-69b156,2024-12,2024-12-31,expansion,152.0,13950.0
A-69fad4-2023-07,A-69fad4,2023-07,2023-07-31,new,285.0,285.0
A-69fad4-2023-09,A-69fad4,2023-09,2023-09-30,expansion,1859.0,2144.0
A-69fad4-2023-12,A-69fad4,2023-12,2023-12-31,expansion,1990.0,4134.0
A-69fad4-2024-02,A-69fad4,2024-02,2024-02-29,expansion,4587.0,8721.0
A-69fad4-2024-03,A-69fad4,2024-03,2024-03-31,contraction,-665.0,8056.0
A-69fad4-2024-09,A-69fad4,2024-09,2024-09-30,contraction,-4378.0,3678.0
A-6a4e2d-2023-07,A-6a4e2d,2023-07,2023-07-31,new,2817.0,2817.0
A-6a4e2d-2023-08,A-6a4e2d,2023-08,2023-08-31,expansion,4378.0,7195.0
A-6a4e2d-2023-11,A-6a4e2d,2023-11,2023-11-30,expansion,266.0,7461.0
A-6a4e2d-2023-12,A-6a4e2d,2023-12,2023-12-31,expansion,784.0,8245.0
A-6a4e2d-2024-01,A-6a4e2d,2024-01,2024-01-31,expansion,171.0,8416.0
A-6a4e2d-2024-03,A-6a4e2d,2024-03,2024-03-31,expansion,418.0,8834.0
A-6a4e2d-2024-04,A-6a4e2d,2024-04,2024-04-30,expansion,380.0,9214.0
A-6a4e2d-2024-09,A-6a4e2d,2024-09,2024-09-30,expansion,494.0,9708.0
A-6a4e2d-2024-10,A-6a4e2d,2024-10,2024-10-31,expansion,686.0,10394.0
A-6a4e2d-2024-12,A-6a4e2d,2024-12,2024-12-31,contraction,-857.0,9537.0
A-6a7c9d-2024-11,A-6a7c9d,2024-11,2024-11-30,new,10348.0,10348.0
A-6a7c9d-2024-12,A-6a7c9d,2024-12,2024-12-31,expansion,2680.0,13028.0
A-6c093d-2023-04,A-6c093d,2023-04,2023-04-30,new,285.0,285.0
A-6c093d-2023-08,A-6c093d,2023-08,2023-08-31,expansion,637.0,922.0
A-6c093d-2024-01,A-6c093d,2024-01,2024-01-31,expansion,133.0,1055.0
A-6c093d-2024-03,A-6c093d,2024-03,2024-03-31,expansion,1736.0,2791.0
A-6c093d-2024-05,A-6c093d,2024-05,2024-05-31,expansion,285.0,3076.0
A-6c093d-2024-07,A-6c093d,2024-07,2024-07-31,expansion,12652.0,15728.0
A-6c093d-2024-09,A-6c093d,2024-09,2024-09-30,expansion,343.0,16071.0
A-6c093d-2024-10,A-6c093d,2024-10,2024-10-31,contraction,-172.0,15899.0
A-6c093d-2024-11,A-6c093d,2024-11,2024-11-30,contraction,-343.0,15556.0
A-6da850-2023-10,A-6da850,2023-10,2023-10-31,new,1666.0,1666.0
A-6da850-2023-12,A-6da850,2023-12,2023-12-31,expansion,245.0,1911.0
A-6da850-2024-01,A-6da850,2024-01,2024-01-31,expansion,1470.0,3381.0
A-6da850-2024-02,A-6da850,2024-02,2024-02-29,expansion,342.0,3723.0
A-6da850-2024-04,A-6da850,2024-04,2024-04-30,expansion,228.0,3951.0
A-6da850-2024-06,A-6da850,2024-06,2024-06-30,expansion,7363.0,11314.0
A-6da850-2024-09,A-6da850,2024-09,2024-09-30,expansion,245.0,11559.0
A-6da850-2024-10,A-6da850,2024-10,2024-10-31,expansion,6494.0,18053.0
A-6da850-2024-11,A-6da850,2024-11,2024-11-30,expansion,392.0,18445.0
A-6dee43-2023-10,A-6dee43,2023-10,2023-10-31,new,2502.0,2502.0
A-6dee43-2024-01,A-6dee43,2024-01,2024-01-31,expansion,228.0,2730.0
A-6dee43-2024-03,A-6dee43,2024-03,2024-03-31,expansion,57.0,2787.0
A-6dee43-2024-04,A-6dee43,2024-04,2024-04-30,expansion,16067.0,18854.0
A-6dee43-2024-05,A-6dee43,2024-05,2024-05-31,expansion,784.0,19638.0
A-6dee43-2024-07,A-6dee43,2024-07,2024-07-31,expansion,437.0,20075.0
A-6dee43-2024-08,A-6dee43,2024-08,2024-08-31,expansion,2695.0,22770.0
A-6dee43-2024-11,A-6dee43,2024-11,2024-11-30,contraction,-2695.0,20075.0
A-6e08f3-2024-02,A-6e08f3,2024-02,2024-02-29,new,6965.0,6965.0
A-6e08f3-2024-05,A-6e08f3,2024-05,2024-05-31,expansion,3980.0,10945.0
A-6e08f3-2024-07,A-6e08f3,2024-07,2024-07-31,expansion,544.0,11489.0
A-6e08f3-2024-08,A-6e08f3,2024-08,2024-08-31,expansion,882.0,12371.0
A-6e08f3-2024-12,A-6e08f3,2024-12,2024-12-31,expansion,5819.0,18190.0
A-6e7827-2023-06,A-6e7827,2023-06,2023-06-30,new,171.0,171.0
A-6e7827-2023-08,A-6e7827,2023-08,2023-08-31,expansion,392.0,563.0
A-6e7827-2023-11,A-6e7827,2023-11,2023-11-30,expansion,49.0,612.0
A-6e7827-2024-03,A-6e7827,2024-03,2024-03-31,expansion,398.0,1010.0
A-6e7827-2024-04,A-6e7827,2024-04,2024-04-30,expansion,1862.0,2872.0
A-6e7827-2024-08,A-6e7827,2024-08,2024-08-31,expansion,2189.0,5061.0
A-6e7827-2024-10,A-6e7827,2024-10,2024-10-31,expansion,2450.0,7511.0
A-6e7827-2024-11,A-6e7827,2024-11,2024-11-30,contraction,-2450.0,5061.0
A-6e7827-2024-12,A-6e7827,2024-12,2024-12-31,expansion,833.0,5894.0
A-6f50ae-2023-11,A-6f50ae,2023-11,2023-11-30,new,361.0,361.0
A-6f50ae-2024-01,A-6f50ae,2024-01,2024-01-31,expansion,4142.0,4503.0
A-6f50ae-2024-03,A-6f50ae,2024-03,2024-03-31,expansion,361.0,4864.0
A-6f50ae-2024-05,A-6f50ae,2024-05,2024-05-31,expansion,1292.0,6156.0
A-6f50ae-2024-06,A-6f50ae,2024-06,2024-06-30,expansion,9950.0,16106.0
A-6f50ae-2024-07,A-6f50ae,2024-07,2024-07-31,expansion,2009.0,18115.0
A-6f50ae-2024-09,A-6f50ae,2024-09,2024-09-30,expansion,931.0,19046.0
A-6f50ae-2024-11,A-6f50ae,2024-11,2024-11-30,expansion,3781.0,22827.0
A-6f50ae-2024-12,A-6f50ae,2024-12,2024-12-31,expansion,3781.0,26608.0
A-6f8ad2-2024-08,A-6f8ad2,2024-08,2024-08-31,new,17744.0,17744.0
A-6f8ad2-2024-09,A-6f8ad2,2024-09,2024-09-30,expansion,2875.0,20619.0
A-6f8ad2-2024-10,A-6f8ad2,2024-10,2024-10-31,expansion,2178.0,22797.0
A-6f8ad2-2024-11,A-6f8ad2,2024-11,2024-11-30,contraction,-882.0,21915.0
A-6f8ad2-2024-12,A-6f8ad2,2024-12,2024-12-31,expansion,3131.0,25046.0
A-700ade-2024-11,A-700ade,2024-11,2024-11-30,new,15876.0,15876.0
A-700ade-2024-12,A-700ade,2024-12,2024-12-31,expansion,999.0,16875.0
A-702032-2024-04,A-702032,2024-04,2024-04-30,new,5572.0,5572.0
A-702032-2024-10,A-702032,2024-10,2024-10-31,expansion,532.0,6104.0
A-702032-2024-11,A-702032,2024-11,2024-11-30,expansion,532.0,6636.0
A-702032-2024-12,A-702032,2024-12,2024-12-31,expansion,1904.0,8540.0
A-712426-2024-11,A-712426,2024-11,2024-11-30,new,3530.0,3530.0
A-712426-2024-12,A-712426,2024-12,2024-12-31,expansion,7667.0,11197.0
A-712533-2023-11,A-712533,2023-11,2023-11-30,new,1026.0,1026.0
A-712533-2024-01,A-712533,2024-01,2024-01-31,expansion,4660.0,5686.0
A-712533-2024-07,A-712533,2024-07,2024-07-31,expansion,3582.0,9268.0
A-712533-2024-10,A-712533,2024-10,2024-10-31,expansion,5194.0,14462.0
A-712533-2024-11,A-712533,2024-11,2024-11-30,expansion,4038.0,18500.0
A-712533-2024-12,A-712533,2024-12,2024-12-31,expansion,882.0,19382.0
A-712f1c-2024-01,A-712f1c,2024-01,2024-01-31,new,3839.0,3839.0
A-712f1c-2024-02,A-712f1c,2024-02,2024-02-29,expansion,8756.0,12595.0
A-712f1c-2024-03,A-712f1c,2024-03,2024-03-31,expansion,14925.0,27520.0
A-712f1c-2024-04,A-712f1c,2024-04,2024-04-30,expansion,4265.0,31785.0
A-712f1c-2024-05,A-712f1c,2024-05,2024-05-31,expansion,2185.0,33970.0
A-712f1c-2024-08,A-712f1c,2024-08,2024-08-31,contraction,-3383.0,30587.0
A-712f1c-2024-10,A-712f1c,2024-10,2024-10-31,expansion,833.0,31420.0
A-712f1c-2024-12,A-712f1c,2024-12,2024-12-31,expansion,8196.0,39616.0
A-71615e-2024-06,A-71615e,2024-06,2024-06-30,new,2985.0,2985.0
A-71615e-2024-07,A-71615e,2024-07,2024-07-31,expansion,3270.0,6255.0
A-71615e-2024-08,A-71615e,2024-08,2024-08-31,expansion,13444.0,19699.0
A-71615e-2024-09,A-71615e,2024-09,2024-09-30,expansion,6368.0,26067.0
A-71615e-2024-10,A-71615e,2024-10,2024-10-31,expansion,1971.0,28038.0
A-71615e-2024-11,A-71615e,2024-11,2024-11-30,expansion,11940.0,39978.0
A-71615e-2024-12,A-71615e,2024-12,2024-12-31,expansion,735.0,40713.0
A-716841-2024-05,A-716841,2024-05,2024-05-31,new,5264.0,5264.0
A-716841-2024-09,A-716841,2024-09,2024-09-30,expansion,2205.0,7469.0
A-716841-2024-10,A-716841,2024-10,2024-10-31,expansion,855.0,8324.0
A-716841-2024-11,A-716841,2024-11,2024-11-30,expansion,8955.0,17279.0
A-716841-2024-12,A-716841,2024-12,2024-12-31,expansion,8955.0,26234.0
A-726cfa-2023-07,A-726cfa,2023-07,2023-07-31,new,980.0,980.0
A-726cfa-2023-08,A-726cfa,2023-08,2023-08-31,expansion,7440.0,8420.0
A-726cfa-2023-09,A-726cfa,2023-09,2023-09-30,expansion,1029.0,9449.0
A-726cfa-2023-11,A-726cfa,2023-11,2023-11-30,expansion,1078.0,10527.0
A-726cfa-2024-01,A-726cfa,2024-01,2024-01-31,expansion,608.0,11135.0
A-726cfa-2024-02,A-726cfa,2024-02,2024-02-29,expansion,456.0,11591.0
A-726cfa-2024-03,A-726cfa,2024-03,2024-03-31,expansion,2189.0,13780.0
A-726cfa-2024-05,A-726cfa,2024-05,2024-05-31,expansion,539.0,14319.0
A-726cfa-2024-07,A-726cfa,2024-07,2024-07-31,expansion,627.0,14946.0
A-726cfa-2024-08,A-726cfa,2024-08,2024-08-31,expansion,5839.0,20785.0
A-726cfa-2024-11,A-726cfa,2024-11,2024-11-30,expansion,6435.0,27220.0
A-726cfa-2024-12,A-726cfa,2024-12,2024-12-31,expansion,7562.0,34782.0
A-72799b-2023-11,A-72799b,2023-11,2023-11-30,new,3980.0,3980.0
A-72799b-2023-12,A-72799b,2023-12,2023-12-31,expansion,380.0,4360.0
A-72799b-2024-03,A-72799b,2024-03,2024-03-31,expansion,980.0,5340.0
A-72799b-2024-04,A-72799b,2024-04,2024-04-30,expansion,1026.0,6366.0
A-72799b-2024-05,A-72799b,2024-05,2024-05-31,expansion,3980.0,10346.0
A-72799b-2024-08,A-72799b,2024-08,2024-08-31,expansion,3980.0,14326.0
A-72799b-2024-10,A-72799b,2024-10,2024-10-31,expansion,2609.0,16935.0
A-751bd4-2024-09,A-751bd4,2024-09,2024-09-30,new,190.0,190.0
A-751c58-2024-07,A-751c58,2024-07,2024-07-31,new,2985.0,2985.0
A-751c58-2024-08,A-751c58,2024-08,2024-08-31,expansion,2352.0,5337.0
A-751c58-2024-09,A-751c58,2024-09,2024-09-30,expansion,5532.0,10869.0
A-751c58-2024-10,A-751c58,2024-10,2024-10-31,expansion,2205.0,13074.0
A-751c58-2024-12,A-751c58,2024-12,2024-12-31,expansion,6523.0,19597.0
A-756192-2023-10,A-756192,2023-10,2023-10-31,new,931.0,931.0
A-756192-2024-06,A-756192,2024-06,2024-06-30,expansion,12736.0,13667.0
A-756192-2024-07,A-756192,2024-07,2024-07-31,expansion,3781.0,17448.0
A-756192-2024-08,A-756192,2024-08,2024-08-31,expansion,1292.0,18740.0
A-756192-2024-11,A-756192,2024-11,2024-11-30,expansion,798.0,19538.0
A-756192-2024-12,A-756192,2024-12,2024-12-31,expansion,1862.0,21400.0
A-7641d3-2023-04,A-7641d3,2023-04,2023-04-30,new,1744.0,1744.0
A-7641d3-2024-05,A-7641d3,2024-05,2024-05-31,expansion,5961.0,7705.0
A-7641d3-2024-06,A-7641d3,2024-06,2024-06-30,expansion,392.0,8097.0
A-7641d3-2024-08,A-7641d3,2024-08,2024-08-31,expansion,2989.0,11086.0
A-7641d3-2024-11,A-7641d3,2024-11,2024-11-30,expansion,974.0,12060.0
A-76fa4d-2024-11,A-76fa4d,2024-11,2024-11-30,new,30843.0,30843.0
A-76fa4d-2024-12,A-76fa4d,2024-12,2024-12-31,expansion,30843.0,61686.0
A-779e4e-2023-01,A-779e4e,2023-01,2023-01-31,new,3753.0,3753.0
A-779e4e-2023-02,A-779e4e,2023-02,2023-02-28,expansion,931.0,4684.0
A-779e4e-2023-03,A-779e4e,2023-03,2023-03-31,expansion,1029.0,5713.0
A-779e4e-2023-07,A-779e4e,2023-07,2023-07-31,expansion,11542.0,17255.0
A-779e4e-2023-11,A-779e4e,2023-11,2023-11-30,expansion,7164.0,24419.0
A-779e4e-2023-12,A-779e4e,2023-12,2023-12-31,contraction,-931.0,23488.0
A-779e4e-2024-07,A-779e4e,2024-07,2024-07-31,expansion,1439.0,24927.0
A-779e4e-2024-09,A-779e4e,2024-09,2024-09-30,expansion,2223.0,27150.0
A-779e4e-2024-11,A-779e4e,2024-11,2024-11-30,contraction,-7164.0,19986.0
A-781cc0-2024-09,A-781cc0,2024-09,2024-09-30,new,10426.0,10426.0
A-781cc0-2024-10,A-781cc0,2024-10,2024-10-31,expansion,5309.0,15735.0
A-781cc0-2024-11,A-781cc0,2024-11,2024-11-30,expansion,2352.0,18087.0
A-781cc0-2024-12,A-781cc0,2024-12,2024-12-31,contraction,-3532.0,14555.0
A-78f02b-2024-11,A-78f02b,2024-11,2024-11-30,new,5771.0,5771.0
A-78f02b-2024-12,A-78f02b,2024-12,2024-12-31,expansion,9310.0,15081.0
A-7920cc-2023-11,A-7920cc,2023-11,2023-11-30,new,741.0,741.0
A-7920cc-2023-12,A-7920cc,2023-12,2023-12-31,expansion,741.0,1482.0
A-7920cc-2024-02,A-7920cc,2024-02,2024-02-29,expansion,9243.0,10725.0
A-7920cc-2024-03,A-7920cc,2024-03,2024-03-31,expansion,10746.0,21471.0
A-7920cc-2024-06,A-7920cc,2024-06,2024-06-30,expansion,1911.0,23382.0
A-7920cc-2024-07,A-7920cc,2024-07,2024-07-31,expansion,10413.0,33795.0
A-7920cc-2024-09,A-7920cc,2024-09,2024-09-30,expansion,741.0,34536.0
A-7920cc-2024-10,A-7920cc,2024-10,2024-10-31,expansion,1911.0,36447.0
A-7920cc-2024-11,A-7920cc,2024-11,2024-11-30,expansion,1911.0,38358.0
A-7920cc-2024-12,A-7920cc,2024-12,2024-12-31,expansion,13731.0,52089.0
A-794a0b-2023-12,A-794a0b,2023-12,2023-12-31,new,437.0,437.0
A-794a0b-2024-02,A-794a0b,2024-02,2024-02-29,expansion,1715.0,2152.0
A-794a0b-2024-04,A-794a0b,2024-04,2024-04-30,expansion,1127.0,3279.0
A-794a0b-2024-06,A-794a0b,2024-06,2024-06-30,expansion,1127.0,4406.0
A-794a0b-2024-07,A-794a0b,2024-07,2024-07-31,expansion,6169.0,10575.0
A-7988d1-2024-04,A-7988d1,2024-04,2024-04-30,new,627.0,627.0
A-7988d1-2024-05,A-7988d1,2024-05,2024-05-31,expansion,627.0,1254.0
A-7988d1-2024-07,A-7988d1,2024-07,2024-07-31,expansion,627.0,1881.0
A-7988d1-2024-08,A-7988d1,2024-08,2024-08-31,expansion,8184.0,10065.0
A-7988d1-2024-09,A-7988d1,2024-09,2024-09-30,expansion,627.0,10692.0
A-7988d1-2024-12,A-7988d1,2024-12,2024-12-31,contraction,-627.0,10065.0
A-798a3f-2023-12,A-798a3f,2023-12,2023-12-31,new,2977.0,2977.0
A-798a3f-2024-03,A-798a3f,2024-03,2024-03-31,expansion,798.0,3775.0
A-798a3f-2024-05,A-798a3f,2024-05,2024-05-31,expansion,1799.0,5574.0
A-798a3f-2024-07,A-798a3f,2024-07,2024-07-31,expansion,228.0,5802.0
A-798a3f-2024-08,A-798a3f,2024-08,2024-08-31,expansion,5174.0,10976.0
A-798a3f-2024-10,A-798a3f,2024-10,2024-10-31,expansion,2587.0,13563.0
A-7a0d69-2024-08,A-7a0d69,2024-08,2024-08-31,new,735.0,735.0
A-7a0d69-2024-09,A-7a0d69,2024-09,2024-09-30,expansion,595.0,1330.0
A-7a0d69-2024-10,A-7a0d69,2024-10,2024-10-31,expansion,5174.0,6504.0
A-7a0d69-2024-11,A-7a0d69,2024-11,2024-11-30,expansion,674.0,7178.0
A-7a0d69-2024-12,A-7a0d69,2024-12,2024-12-31,expansion,3184.0,10362.0
A-7c4956-2023-06,A-7c4956,2023-06,2023-06-30,new,612.0,612.0
A-7c4956-2023-07,A-7c4956,2023-07,2023-07-31,expansion,95.0,707.0
A-7c4956-2023-12,A-7c4956,2023-12,2023-12-31,expansion,900.0,1607.0
A-7c4956-2024-08,A-7c4956,2024-08,2024-08-31,expansion,1194.0,2801.0
A-7c4956-2024-12,A-7c4956,2024-12,2024-12-31,expansion,513.0,3314.0
A-7c5768-2024-03,A-7c5768,2024-03,2024-03-31,new,995.0,995.0
A-7c5768-2024-05,A-7c5768,2024-05,2024-05-31,expansion,152.0,1147.0
A-7c5768-2024-07,A-7c5768,2024-07,2024-07-31,expansion,57.0,1204.0
A-7c5768-2024-09,A-7c5768,2024-09,2024-09-30,expansion,1178.0,2382.0
A-7c5768-2024-10,A-7c5768,2024-10,2024-10-31,expansion,57.0,2439.0
A-7c5768-2024-11,A-7c5768,2024-11,2024-11-30,expansion,950.0,3389.0
